DATE,AAA,A,AA,BBB,BB,B,CCC
1998-07-16,6.16,6.42,6.18,6.72,7.63,9.24,13.48
1998-07-17,6.17,6.44,6.19,6.73,7.63,9.24,13.49
1998-07-20,6.14,6.43,6.17,6.71,7.6,9.23,13.49
1998-07-21,6.11,6.41,6.14,6.67,7.58,9.21,13.45
1998-07-22,6.12,6.43,6.16,6.68,7.59,9.21,13.44
1998-07-23,6.1,6.43,6.14,6.67,7.57,9.22,13.48
1998-07-24,6.12,6.46,6.15,6.68,7.58,9.21,13.49
1998-07-27,6.13,6.34,6.16,6.69,7.6,9.22,13.49
1998-07-28,6.14,6.35,6.16,6.7,7.52,9.24,13.51
1998-07-29,6.18,6.39,6.2,6.75,7.64,9.25,13.53
1998-07-30,6.17,6.41,6.2,6.75,7.64,9.25,13.54
1998-07-31,6.18,6.42,6.21,6.79,7.7,9.38,13.15
1998-08-03,6.13,6.35,6.15,6.74,7.66,9.39,13.16
1998-08-04,6.1,6.32,6.13,6.71,7.66,9.45,13.21
1998-08-05,6.1,6.31,6.12,6.71,7.66,9.47,13.25
1998-08-06,6.1,6.33,6.13,6.73,7.68,9.48,13.24
1998-08-07,6.07,6.29,6.09,6.69,7.67,9.5,13.37
1998-08-10,6.06,6.28,6.09,6.69,7.67,9.53,13.52
1998-08-11,6.03,6.25,6.06,6.66,7.76,9.68,13.77
1998-08-12,6.05,6.27,6.08,6.68,7.78,9.68,13.87
1998-08-13,6.08,6.31,6.12,6.72,7.82,9.73,13.97
1998-08-14,6.06,6.27,6.08,6.68,7.79,9.74,13.92
1998-08-17,6.05,6.27,6.08,6.68,7.81,9.83,13.95
1998-08-18,6.07,6.29,6.1,6.71,7.86,9.83,13.97
1998-08-19,6.07,6.3,6.11,6.71,7.86,9.85,14.0
1998-08-20,6.04,6.27,6.09,6.68,7.84,9.87,14.05
1998-08-21,5.99,6.21,6.02,6.63,7.88,10.05,14.3
1998-08-24,5.97,6.2,6.01,6.64,7.9,10.05,14.49
1998-08-25,5.93,6.17,5.98,6.6,7.9,10.09,14.55
1998-08-26,5.94,6.15,5.97,6.58,7.95,10.21,14.79
1998-08-27,5.88,6.09,5.9,6.53,8.07,10.59,15.29
1998-08-28,5.92,6.15,5.95,6.63,8.18,10.73,15.47
1998-08-31,5.97,6.35,6.1,6.92,8.24,11.09,15.85
1998-09-01,6.0,6.36,6.1,6.93,8.28,11.19,15.91
1998-09-02,6.03,6.39,6.14,6.96,8.36,11.17,15.86
1998-09-03,5.99,6.34,6.09,6.91,8.32,11.19,15.91
1998-09-04,5.98,6.33,6.07,6.9,8.32,11.21,15.94
1998-09-07,5.96,6.32,6.06,6.9,8.3,11.21,15.95
1998-09-08,5.99,6.34,6.09,6.91,8.31,11.18,15.84
1998-09-09,5.9,6.24,5.98,6.81,8.32,11.18,15.99
1998-09-10,5.76,6.08,5.83,6.66,8.23,11.35,16.13
1998-09-11,5.81,6.14,5.9,6.73,8.34,11.41,16.43
1998-09-14,5.88,6.17,5.92,6.75,8.38,11.4,16.36
1998-09-15,5.9,6.19,5.94,6.77,8.39,11.4,16.53
1998-09-16,5.91,6.18,5.93,6.75,8.37,11.4,16.5
1998-09-17,5.84,6.11,5.87,6.7,8.27,11.39,16.55
1998-09-18,5.8,6.05,5.82,6.64,8.23,11.42,16.76
1998-09-21,5.78,6.05,5.81,6.64,8.21,11.41,16.78
1998-09-22,5.82,6.1,5.86,6.68,8.24,11.35,16.84
1998-09-23,5.78,6.05,5.81,6.63,8.19,11.26,16.78
1998-09-24,5.75,6.01,5.77,6.58,8.15,11.23,16.67
1998-09-25,5.73,5.98,5.73,6.56,8.12,11.24,16.72
1998-09-28,5.74,6.0,5.75,6.57,8.11,11.22,16.75
1998-09-29,5.74,6.02,5.76,6.59,8.12,11.23,16.76
1998-09-30,5.51,5.89,5.58,6.5,7.95,11.33,16.71
1998-10-01,5.38,5.78,5.46,6.39,7.9,11.33,16.75
1998-10-02,5.39,5.81,5.48,6.41,7.93,11.41,16.83
1998-10-05,5.29,5.71,5.39,6.3,7.89,11.55,17.04
1998-10-06,5.33,5.76,5.44,6.36,7.93,11.6,17.15
1998-10-07,5.43,5.87,5.54,6.46,7.99,11.68,17.3
1998-10-08,5.54,6.02,5.65,6.62,8.2,12.11,17.92
1998-10-09,5.76,6.25,5.86,6.83,8.38,12.23,18.08
1998-10-12,5.8,6.25,5.88,6.83,8.37,12.24,18.11
1998-10-13,5.75,6.21,5.85,6.8,8.35,12.23,18.11
1998-10-14,5.66,6.1,5.74,6.69,8.39,12.38,18.34
1998-10-15,5.65,6.12,5.76,6.69,8.49,12.4,18.32
1998-10-16,5.51,5.97,5.59,6.57,8.41,12.41,18.31
1998-10-19,5.52,5.98,5.61,6.58,8.43,12.4,18.19
1998-10-20,5.6,6.07,5.69,6.65,8.41,12.32,18.15
1998-10-21,5.61,6.08,5.7,6.68,8.42,12.27,17.95
1998-10-22,5.65,6.11,5.74,6.72,8.4,12.21,17.88
1998-10-23,5.68,6.13,5.8,6.76,8.4,12.13,17.8
1998-10-26,5.7,6.12,5.81,6.76,8.36,12.11,17.79
1998-10-27,5.62,6.04,5.72,6.68,8.32,12.07,17.79
1998-10-28,5.61,6.02,5.69,6.66,8.3,12.1,17.91
1998-10-29,5.57,6.01,5.69,6.65,8.28,12.06,17.84
1998-10-30,5.63,6.13,5.76,6.8,8.31,11.96,17.79
1998-10-31,5.61,6.13,5.76,6.81,8.34,11.98,18.37
1998-11-02,5.71,6.25,5.87,6.93,8.37,11.86,18.18
1998-11-03,5.74,6.25,5.88,6.92,8.33,11.78,18.08
1998-11-04,5.86,6.38,6.0,7.03,8.38,11.76,17.98
1998-11-05,5.79,6.33,5.97,7.01,8.36,11.71,17.96
1998-11-06,5.92,6.44,6.09,7.11,8.41,11.66,17.82
1998-11-09,5.86,6.36,5.99,7.03,8.32,11.58,17.7
1998-11-10,5.79,6.3,5.96,6.99,8.26,11.48,17.43
1998-11-11,5.8,6.31,5.94,6.98,8.24,11.44,17.37
1998-11-12,5.77,6.27,5.91,6.95,8.2,11.37,17.19
1998-11-13,5.79,6.31,5.94,6.98,8.2,11.29,17.05
1998-11-16,5.82,6.32,5.96,6.99,8.16,11.19,16.89
1998-11-17,5.82,6.33,5.96,7.01,8.16,11.1,16.69
1998-11-18,5.8,6.3,5.93,6.97,8.13,11.06,16.57
1998-11-19,5.83,6.32,5.96,6.98,8.12,10.99,16.45
1998-11-20,5.81,6.29,5.93,6.95,8.08,10.97,16.34
1998-11-23,5.82,6.3,5.94,6.97,8.08,10.94,16.31
1998-11-24,5.82,6.3,5.93,6.94,8.06,10.9,16.3
1998-11-25,5.79,6.25,5.89,6.9,8.04,10.84,16.25
1998-11-26,5.79,6.25,5.89,6.9,8.04,10.84,16.25
1998-11-27,5.77,6.22,5.86,6.87,8.03,10.83,16.24
1998-11-30,5.58,5.99,5.68,6.71,7.99,10.49,18.16
1998-12-01,5.53,5.94,5.64,6.65,7.95,10.47,18.19
1998-12-02,5.47,5.87,5.58,6.58,7.89,10.5,18.29
1998-12-03,5.46,5.85,5.57,6.58,7.86,10.52,18.27
1998-12-04,5.52,5.92,5.63,6.64,7.93,10.52,18.29
1998-12-07,5.58,5.98,5.71,6.7,7.97,10.53,18.35
1998-12-08,5.49,5.9,5.63,6.61,7.91,10.53,18.4
1998-12-09,5.47,5.87,5.6,6.59,7.9,10.56,18.32
1998-12-10,5.44,5.83,5.57,6.55,7.85,10.58,18.39
1998-12-11,5.54,5.93,5.68,6.64,7.91,10.62,18.43
1998-12-14,5.51,5.89,5.65,6.64,7.89,10.69,18.63
1998-12-15,5.56,5.95,5.71,6.7,7.93,10.68,18.52
1998-12-16,5.52,5.91,5.67,6.66,7.91,10.71,18.64
1998-12-17,5.51,5.91,5.65,6.65,7.91,10.71,18.66
1998-12-18,5.52,5.91,5.66,6.65,7.91,10.71,18.67
1998-12-21,5.58,5.98,5.75,6.73,7.96,10.72,18.67
1998-12-22,5.63,6.03,5.81,6.79,7.99,10.71,18.6
1998-12-23,5.74,6.13,5.93,6.9,8.04,10.7,18.61
1998-12-24,5.77,6.18,6.0,6.95,8.07,10.7,18.52
1998-12-28,5.7,6.11,6.01,6.89,8.03,10.68,18.47
1998-12-29,5.66,6.06,6.02,6.83,7.99,10.69,18.41
1998-12-30,5.61,6.03,6.16,6.76,7.96,10.68,18.42
1998-12-31,5.6,5.97,5.67,6.7,8.07,10.79,18.03
1999-01-04,5.62,5.99,5.68,6.72,8.07,10.77,17.92
1999-01-05,5.68,6.05,5.75,6.78,8.1,10.76,17.79
1999-01-06,5.66,6.02,5.72,6.75,8.07,10.74,17.71
1999-01-07,5.7,6.05,5.75,6.8,8.11,10.73,17.71
1999-01-08,5.75,6.11,5.81,6.84,8.14,10.69,17.54
1999-01-11,5.79,6.14,5.84,6.87,8.16,10.7,17.57
1999-01-12,5.72,6.07,5.76,6.8,8.12,10.71,17.55
1999-01-13,5.66,6.0,5.7,6.73,8.15,10.79,17.68
1999-01-14,5.56,5.9,5.6,6.63,8.13,10.79,17.64
1999-01-15,5.63,5.97,5.69,6.69,8.16,10.78,17.6
1999-01-18,5.62,5.97,5.69,6.71,8.16,10.79,17.6
1999-01-19,5.65,6.0,5.72,6.71,8.15,10.73,17.56
1999-01-20,5.69,6.04,5.76,6.74,8.13,10.71,17.45
1999-01-21,5.64,6.0,5.71,6.7,8.07,10.71,17.44
1999-01-22,5.6,5.95,5.67,6.64,8.06,10.73,17.43
1999-01-25,5.61,5.96,5.68,6.66,8.07,10.68,17.45
1999-01-26,5.63,5.98,5.7,6.68,8.1,10.67,17.44
1999-01-27,5.63,5.98,5.69,6.66,8.07,10.64,17.43
1999-01-28,5.61,5.95,5.67,6.64,8.05,10.62,17.41
1999-01-29,5.58,5.92,5.64,6.58,8.04,10.62,17.4
1999-01-31,5.59,5.92,5.63,6.58,7.97,10.63,18.28
1999-02-01,5.68,6.01,5.72,6.67,8.03,10.62,18.23
1999-02-02,5.73,6.06,5.77,6.72,8.05,10.66,18.23
1999-02-03,5.76,6.1,5.82,6.76,8.05,10.67,18.26
1999-02-04,5.82,6.16,5.87,6.82,8.06,10.67,18.25
1999-02-05,5.84,6.17,5.89,6.83,8.08,10.68,18.26
1999-02-08,5.83,6.16,5.88,6.82,8.07,10.65,18.25
1999-02-09,5.81,6.14,5.86,6.8,8.06,10.65,18.21
1999-02-10,5.81,6.14,5.86,6.8,8.05,10.65,18.26
1999-02-11,5.82,6.15,5.87,6.81,8.03,10.64,18.25
1999-02-12,5.96,6.3,6.02,6.96,8.11,10.65,18.36
1999-02-15,5.96,6.3,6.02,6.95,8.11,10.64,18.27
1999-02-16,5.92,6.26,5.98,6.9,8.09,10.64,18.25
1999-02-17,5.88,6.21,5.94,6.85,8.06,10.66,18.25
1999-02-18,5.94,6.24,5.96,6.88,8.07,10.67,18.29
1999-02-19,5.94,6.28,6.01,6.91,8.08,10.7,18.35
1999-02-22,5.91,6.24,5.97,6.88,8.07,10.74,18.42
1999-02-23,5.96,6.3,6.03,6.93,8.11,10.75,18.57
1999-02-24,6.04,6.38,6.11,7.01,8.15,10.76,18.64
1999-02-25,6.15,6.49,6.21,7.12,8.23,10.84,18.76
1999-02-26,6.12,6.44,6.17,7.05,8.24,10.84,18.71
1999-02-28,6.1,6.44,6.15,7.08,8.27,10.73,18.95
1999-03-01,6.18,6.52,6.23,7.17,8.34,10.77,19.02
1999-03-02,6.13,6.46,6.18,7.11,8.33,10.8,19.05
1999-03-03,6.16,6.49,6.21,7.15,8.36,10.87,19.11
1999-03-04,6.19,6.52,6.23,7.21,8.38,10.88,19.16
1999-03-05,6.11,6.44,6.16,7.1,8.35,10.88,19.15
1999-03-08,6.08,6.42,6.14,7.08,8.35,10.89,19.18
1999-03-09,6.01,6.34,6.06,7.0,8.28,10.86,19.12
1999-03-10,6.03,6.36,6.08,7.01,8.29,10.82,19.09
1999-03-11,6.03,6.37,6.08,7.01,8.29,10.79,19.03
1999-03-12,5.99,6.32,6.04,6.97,8.25,10.77,19.03
1999-03-15,5.99,6.3,6.03,6.94,8.24,10.75,19.04
1999-03-16,5.95,6.25,5.99,6.88,8.2,10.75,19.05
1999-03-17,5.98,6.28,6.02,6.9,8.19,10.73,19.15
1999-03-18,5.96,6.26,6.0,6.88,8.18,10.72,19.14
1999-03-19,6.01,6.31,6.04,6.93,8.19,10.69,19.06
1999-03-22,6.04,6.35,6.07,6.96,8.21,10.69,19.04
1999-03-23,6.03,6.33,6.06,6.94,8.19,10.72,19.06
1999-03-24,6.0,6.3,6.03,6.91,8.17,10.68,19.05
1999-03-25,6.04,6.35,6.07,6.95,8.21,10.67,19.02
1999-03-26,6.04,6.34,6.06,6.95,8.2,10.67,19.06
1999-03-29,6.08,6.38,6.11,6.99,8.21,10.69,19.0
1999-03-30,6.03,6.32,6.05,6.93,8.18,10.69,18.93
1999-03-31,6.05,6.35,6.09,6.97,8.22,10.39,20.78
1999-04-01,6.09,6.39,6.13,7.0,8.24,10.38,20.58
1999-04-02,6.02,6.29,6.05,6.92,8.19,10.38,20.58
1999-04-05,6.01,6.3,6.05,6.92,8.19,10.36,20.58
1999-04-06,5.95,6.25,6.0,6.86,8.15,10.31,20.44
1999-04-07,5.96,6.25,6.0,6.86,8.14,10.24,20.36
1999-04-08,5.88,6.17,5.92,6.78,8.09,10.2,20.26
1999-04-09,5.88,6.18,5.93,6.78,8.08,10.19,20.25
1999-04-12,5.9,6.19,5.94,6.79,8.05,10.18,20.21
1999-04-13,5.94,6.23,5.98,6.83,8.07,10.17,20.06
1999-04-14,5.93,6.23,5.98,6.84,8.07,10.15,19.95
1999-04-15,5.96,6.26,6.01,6.86,8.08,10.13,19.8
1999-04-16,6.01,6.31,6.06,6.9,8.11,10.13,19.75
1999-04-19,5.96,6.25,6.0,6.85,8.06,10.14,19.74
1999-04-20,5.94,6.24,5.99,6.83,8.06,10.15,19.71
1999-04-21,5.95,6.25,6.0,6.84,8.06,10.15,19.56
1999-04-22,6.03,6.33,6.08,6.93,8.11,10.13,19.57
1999-04-23,6.02,6.32,6.07,6.91,8.1,10.13,19.46
1999-04-26,6.01,6.3,6.05,6.89,8.08,10.14,19.56
1999-04-27,5.99,6.29,6.04,6.88,8.06,10.13,19.57
1999-04-28,6.02,6.32,6.07,6.92,8.08,10.13,19.45
1999-04-29,5.96,6.26,6.01,6.86,8.04,10.14,19.53
1999-04-30,6.07,6.41,6.16,7.01,8.13,10.06,18.65
1999-05-03,6.09,6.42,6.17,6.98,8.13,10.03,18.5
1999-05-04,6.14,6.46,6.2,7.02,8.14,10.01,18.44
1999-05-05,6.13,6.44,6.18,7.0,8.14,10.08,18.46
1999-05-06,6.23,6.54,6.28,7.09,8.2,10.07,18.39
1999-05-07,6.25,6.56,6.3,7.11,8.22,10.12,18.4
1999-05-10,6.21,6.52,6.25,7.08,8.22,10.15,18.45
1999-05-11,6.27,6.57,6.31,7.13,8.26,10.16,18.67
1999-05-12,6.26,6.56,6.3,7.11,8.27,10.19,18.63
1999-05-13,6.16,6.46,6.2,7.02,8.21,10.18,18.64
1999-05-14,6.34,6.64,6.38,7.19,8.34,10.22,18.8
1999-05-17,6.36,6.66,6.4,7.22,8.36,10.25,18.8
1999-05-18,6.34,6.64,6.38,7.22,8.37,10.26,18.82
1999-05-19,6.34,6.63,6.38,7.2,8.36,10.31,18.79
1999-05-20,6.36,6.66,6.42,7.22,8.39,10.33,18.9
1999-05-21,6.3,6.6,6.36,7.17,8.38,10.32,18.84
1999-05-24,6.27,6.58,6.33,7.15,8.38,10.36,18.88
1999-05-25,6.28,6.62,6.38,7.18,8.39,10.35,18.91
1999-05-26,6.33,6.67,6.43,7.23,8.44,10.38,18.92
1999-05-27,6.39,6.74,6.5,7.29,8.47,10.4,18.98
1999-05-28,6.43,6.76,6.52,7.32,8.5,10.41,18.92
1999-05-31,6.44,6.77,6.52,7.33,8.52,10.45,18.42
1999-06-01,6.57,6.9,6.66,7.46,8.6,10.48,18.37
1999-06-02,6.57,6.9,6.65,7.46,8.61,10.49,18.39
1999-06-03,6.56,6.89,6.64,7.45,8.62,10.52,18.44
1999-06-04,6.57,6.9,6.65,7.46,8.63,10.53,18.44
1999-06-07,6.58,6.91,6.66,7.47,8.62,10.57,18.41
1999-06-08,6.6,6.93,6.68,7.48,8.64,10.54,18.4
1999-06-09,6.63,6.96,6.71,7.52,8.66,10.54,18.39
1999-06-10,6.68,7.01,6.76,7.56,8.7,10.58,18.52
1999-06-11,6.76,7.09,6.84,7.64,8.75,10.59,18.59
1999-06-14,6.74,7.06,6.81,7.61,8.73,10.62,18.67
1999-06-15,6.74,7.06,6.8,7.61,8.74,10.61,18.52
1999-06-16,6.69,7.02,6.76,7.57,8.71,10.61,18.52
1999-06-17,6.56,6.88,6.62,7.43,8.63,10.6,18.5
1999-06-18,6.61,6.93,6.68,7.48,8.65,10.6,18.53
1999-06-21,6.65,6.99,6.72,7.53,8.68,10.61,18.52
1999-06-22,6.68,7.02,6.76,7.57,8.69,10.61,18.5
1999-06-23,6.74,7.08,6.81,7.63,8.72,10.63,18.52
1999-06-24,6.78,7.12,6.85,7.67,8.75,10.63,18.47
1999-06-25,6.75,7.09,6.83,7.65,8.75,10.63,18.48
1999-06-28,6.7,7.04,6.78,7.59,8.73,10.64,18.6
1999-06-29,6.68,7.01,6.75,7.56,8.72,10.65,18.59
1999-06-30,6.57,6.92,6.65,7.5,8.76,10.74,18.18
1999-07-01,6.6,6.96,6.69,7.53,8.76,10.72,18.22
1999-07-02,6.6,6.95,6.68,7.51,8.75,10.71,18.09
1999-07-05,6.6,6.95,6.68,7.51,8.76,10.72,18.1
1999-07-06,6.63,6.99,6.72,7.55,8.77,10.71,18.07
1999-07-07,6.66,7.01,6.75,7.58,8.79,10.7,18.13
1999-07-08,6.6,6.95,6.69,7.52,8.77,10.69,18.1
1999-07-09,6.6,6.96,6.69,7.52,8.77,10.68,18.2
1999-07-12,6.51,6.86,6.59,7.42,8.72,10.69,18.09
1999-07-13,6.49,6.84,6.57,7.4,8.7,10.66,18.16
1999-07-14,6.51,6.87,6.61,7.43,8.72,10.65,18.12
1999-07-15,6.5,6.86,6.59,7.41,8.69,10.6,17.83
1999-07-16,6.47,6.82,6.56,7.38,8.67,10.58,17.82
1999-07-19,6.49,6.81,6.55,7.37,8.66,10.58,18.0
1999-07-20,6.47,6.79,6.53,7.35,8.66,10.58,17.99
1999-07-21,6.48,6.8,6.54,7.36,8.67,10.59,17.94
1999-07-22,6.57,6.9,6.63,7.46,8.73,10.66,18.0
1999-07-23,6.62,6.96,6.68,7.51,8.78,10.71,18.03
1999-07-26,6.69,7.0,6.75,7.55,8.79,10.73,18.1
1999-07-27,6.66,6.97,6.72,7.53,8.79,10.8,18.15
1999-07-28,6.66,6.96,6.72,7.53,8.8,10.8,18.18
1999-07-29,6.73,7.04,6.79,7.59,8.85,10.83,18.2
1999-07-30,6.79,7.12,6.85,7.69,8.87,10.85,18.24
1999-07-31,6.81,7.14,6.86,7.7,8.69,10.91,17.37
1999-08-02,6.81,7.15,6.87,7.7,8.71,10.92,17.32
1999-08-03,6.84,7.17,6.9,7.73,8.76,10.99,17.37
1999-08-04,6.82,7.16,6.88,7.72,8.77,11.06,17.46
1999-08-05,6.76,7.09,6.82,7.65,8.74,11.08,17.52
1999-08-06,6.89,7.23,6.96,7.79,8.85,11.12,17.57
1999-08-09,7.03,7.37,7.11,7.91,8.9,11.12,17.62
1999-08-10,7.04,7.38,7.12,7.93,8.94,11.19,17.64
1999-08-11,7.01,7.34,7.08,7.88,8.92,11.21,17.64
1999-08-12,7.02,7.35,7.09,7.9,8.9,11.18,17.66
1999-08-13,6.93,7.26,7.0,7.81,8.84,11.16,17.68
1999-08-16,6.9,7.25,6.98,7.8,8.83,11.14,17.63
1999-08-17,6.82,7.18,6.91,7.73,8.78,11.14,17.66
1999-08-18,6.81,7.17,6.89,7.72,8.82,11.15,17.65
1999-08-19,6.83,7.18,6.91,7.74,8.84,11.17,17.71
1999-08-20,6.8,7.16,6.89,7.72,8.83,11.18,17.77
1999-08-23,6.81,7.17,6.9,7.73,8.83,11.19,17.89
1999-08-24,6.76,7.11,6.84,7.68,8.82,11.18,17.92
1999-08-25,6.67,7.02,6.76,7.6,8.76,11.2,17.86
1999-08-26,6.7,7.06,6.79,7.63,8.77,11.19,17.88
1999-08-27,6.8,7.16,6.89,7.71,8.83,11.19,17.9
1999-08-30,6.9,7.25,6.98,7.8,8.9,11.24,17.93
1999-08-31,6.93,7.32,7.02,7.85,8.95,11.24,18.19
1999-09-01,6.93,7.31,7.01,7.84,8.94,11.24,18.24
1999-09-02,6.96,7.35,7.04,7.88,8.97,11.26,18.24
1999-09-03,6.85,7.23,6.93,7.76,8.91,11.26,18.24
1999-09-06,6.84,7.23,6.92,7.76,8.91,11.26,18.25
1999-09-07,6.9,7.29,6.98,7.83,8.94,11.25,18.29
1999-09-08,6.88,7.26,6.96,7.8,8.94,11.26,18.29
1999-09-09,6.91,7.3,6.99,7.83,8.97,11.26,18.34
1999-09-10,6.85,7.23,6.93,7.77,8.94,11.27,18.42
1999-09-13,6.84,7.24,6.93,7.79,8.95,11.28,18.45
1999-09-14,6.88,7.29,6.98,7.83,8.98,11.29,18.53
1999-09-15,6.85,7.26,6.94,7.8,8.97,11.31,18.55
1999-09-16,6.83,7.22,6.91,7.77,8.96,11.31,18.6
1999-09-17,6.79,7.2,6.89,7.74,8.94,11.31,18.62
1999-09-20,6.82,7.23,6.92,7.77,8.96,11.33,18.65
1999-09-21,6.84,7.24,6.93,7.79,8.97,11.38,18.53
1999-09-22,6.82,7.23,6.92,7.78,8.96,11.39,18.52
1999-09-23,6.77,7.17,6.86,7.71,8.94,11.4,18.57
1999-09-24,6.68,7.09,6.78,7.64,8.92,11.41,18.66
1999-09-27,6.75,7.16,6.84,7.72,8.98,11.44,18.71
1999-09-28,6.79,7.2,6.88,7.77,8.99,11.46,18.75
1999-09-29,6.87,7.28,6.96,7.84,9.03,11.46,18.84
1999-09-30,6.79,7.19,6.88,7.77,8.96,11.52,18.08
1999-10-01,6.87,7.29,6.97,7.85,9.03,11.63,18.13
1999-10-04,6.85,7.25,6.95,7.81,9.0,11.61,18.2
1999-10-05,6.91,7.33,7.02,7.89,9.06,11.62,18.24
1999-10-06,6.93,7.34,7.03,7.9,9.07,11.6,18.22
1999-10-07,6.93,7.35,7.04,7.91,9.07,11.57,18.17
1999-10-08,6.92,7.33,7.03,7.89,9.06,11.56,18.19
1999-10-11,6.92,7.34,7.03,7.89,9.06,11.56,18.23
1999-10-12,6.95,7.36,7.05,7.91,9.09,11.56,18.34
1999-10-13,7.0,7.4,7.09,7.97,9.14,11.58,18.32
1999-10-14,7.03,7.44,7.13,8.01,9.18,11.58,18.33
1999-10-15,6.96,7.36,7.05,7.93,9.14,11.57,18.33
1999-10-18,6.99,7.38,7.08,7.96,9.17,11.59,18.37
1999-10-19,7.04,7.43,7.12,8.01,9.19,11.6,18.41
1999-10-20,7.05,7.44,7.13,8.01,9.19,11.6,18.41
1999-10-21,7.06,7.45,7.14,8.03,9.22,11.61,18.38
1999-10-22,7.07,7.46,7.15,8.03,9.24,11.61,18.38
1999-10-25,7.06,7.46,7.15,8.04,9.25,11.63,18.39
1999-10-26,7.08,7.49,7.17,8.07,9.27,11.64,18.53
1999-10-27,7.03,7.43,7.11,8.02,9.26,11.73,18.42
1999-10-28,6.96,7.37,7.05,7.96,9.23,11.74,18.56
1999-10-29,6.87,7.24,6.93,7.86,9.17,11.74,18.63
1999-10-31,6.85,7.25,6.94,7.86,9.23,11.33,19.94
1999-11-01,6.89,7.29,6.98,7.89,9.23,11.29,19.82
1999-11-02,6.86,7.26,6.95,7.86,9.23,11.29,19.82
1999-11-03,6.84,7.25,6.94,7.84,9.2,11.25,19.93
1999-11-04,6.8,7.2,6.89,7.79,9.14,11.22,19.87
1999-11-05,6.76,7.16,6.85,7.75,9.1,11.2,19.85
1999-11-08,6.77,7.16,6.86,7.77,9.1,11.2,19.83
1999-11-09,6.79,7.18,6.88,7.78,9.1,11.18,19.77
1999-11-10,6.82,7.21,6.91,7.8,9.14,11.19,19.86
1999-11-11,6.82,7.21,6.91,7.8,9.15,11.2,19.85
1999-11-12,6.76,7.15,6.86,7.74,9.14,11.19,19.82
1999-11-15,6.75,7.16,6.86,7.74,9.13,11.19,19.78
1999-11-16,6.78,7.19,6.9,7.76,9.14,11.18,19.76
1999-11-17,6.86,7.26,6.96,7.83,9.17,11.2,19.78
1999-11-18,6.89,7.28,6.98,7.86,9.18,11.17,19.75
1999-11-19,6.89,7.28,6.98,7.85,9.18,11.16,19.73
1999-11-22,6.91,7.31,7.01,7.88,9.18,11.16,19.74
1999-11-23,6.91,7.31,7.01,7.88,9.18,11.15,19.7
1999-11-24,6.92,7.31,7.01,7.88,9.17,11.13,19.69
1999-11-25,6.92,7.31,7.01,7.88,9.18,11.13,19.69
1999-11-26,6.94,7.34,7.04,7.9,9.19,11.13,19.69
1999-11-29,7.0,7.39,7.1,7.95,9.21,11.12,19.71
1999-11-30,6.97,7.35,7.06,7.95,9.21,11.16,19.59
1999-12-01,7.0,7.38,7.08,7.97,9.21,11.14,19.62
1999-12-02,7.02,7.4,7.11,7.99,9.25,11.07,19.68
1999-12-03,6.96,7.33,7.04,7.92,9.2,11.05,19.61
1999-12-06,6.94,7.31,7.02,7.9,9.19,11.03,19.6
1999-12-07,6.9,7.27,6.98,7.85,9.14,11.0,19.58
1999-12-08,6.91,7.29,7.0,7.87,9.12,11.03,19.54
1999-12-09,6.9,7.29,7.0,7.87,9.1,11.01,19.57
1999-12-10,6.85,7.23,6.95,7.81,9.06,10.99,19.55
1999-12-13,6.88,7.26,6.98,7.84,9.07,11.0,19.51
1999-12-14,7.0,7.37,7.08,7.95,9.11,11.01,19.55
1999-12-15,7.03,7.4,7.12,7.97,9.11,11.01,19.4
1999-12-16,7.08,7.46,7.17,8.02,9.15,11.02,19.81
1999-12-17,7.09,7.46,7.18,8.04,9.16,11.02,19.93
1999-12-20,7.14,7.51,7.23,8.08,9.19,11.04,19.98
1999-12-21,7.15,7.52,7.24,8.09,9.2,11.05,19.97
1999-12-22,7.17,7.54,7.25,8.11,9.2,11.04,20.03
1999-12-23,7.18,7.55,7.26,8.12,9.21,11.05,20.06
1999-12-24,7.18,7.55,7.26,8.12,9.21,11.05,20.07
1999-12-27,7.16,7.53,7.24,8.11,9.2,11.07,20.09
1999-12-28,7.18,7.55,7.26,8.11,9.22,11.08,20.08
1999-12-29,7.15,7.51,7.23,8.04,9.21,11.09,20.13
1999-12-30,7.13,7.49,7.21,8.03,9.2,11.08,20.16
1999-12-31,7.29,7.54,7.35,8.1,9.32,11.1,20.43
2000-01-03,7.41,7.66,7.46,8.22,9.39,11.13,20.48
2000-01-04,7.34,7.59,7.39,8.15,9.4,11.2,20.51
2000-01-05,7.42,7.68,7.48,8.24,9.46,11.23,20.51
2000-01-06,7.37,7.63,7.43,8.19,9.44,11.24,20.53
2000-01-07,7.35,7.61,7.41,8.17,9.42,11.24,20.58
2000-01-10,7.39,7.64,7.44,8.19,9.44,11.23,20.57
2000-01-11,7.47,7.72,7.52,8.26,9.48,11.24,20.59
2000-01-12,7.49,7.74,7.54,8.28,9.5,11.25,20.61
2000-01-13,7.42,7.67,7.47,8.22,9.48,11.27,20.69
2000-01-14,7.47,7.73,7.53,8.28,9.51,11.27,20.65
2000-01-17,7.48,7.72,7.52,8.27,9.5,11.26,20.58
2000-01-18,7.52,7.76,7.56,8.31,9.55,11.28,20.62
2000-01-19,7.49,7.74,7.54,8.29,9.55,11.28,20.66
2000-01-20,7.52,7.77,7.57,8.31,9.56,11.27,20.69
